degree,label,gene_list
75,0,CDO1
181,0,PRDX3
204,0,OR3A1
11,0,TMEM184C
2,0,EIF2S3L
8,0,LRRC69
60,0,CCDC9
43,0,KIF17
23,0,AREG
311,0,TGIF2LX
25,0,ZBTB7A
199,0,S100P
30,0,FZD5
35,0,CLDN18
15,0,SAA1
261,0,ACSL5
221,0,TSPAN32
723,0,SALL2
491,0,ATP5J
32,0,TRMT61A
383,0,MRPL15
2,0,LDHC
18,0,AGO1
77,0,SLC39A6
36,0,EXTL1
89,0,SORD
18,0,CGB5
17,0,ZNF670
71,0,GJA1
154,0,ABCF3
2,0,CA7
122,0,EVL
861,0,TP53BP1
13,0,ADAM10
407,0,CXXC1
175,0,PROCA1
11,0,ZNF473
434,0,DCHS1
62,0,DRD2
7,0,KCNJ2
199,0,GNAT2
853,0,ZFP28
304,0,ABCC3
311,0,CTSD
143,0,SNRPC
43,0,HAUS2
5,0,SPAG6
17,0,NMUR2
174,0,ADAM15
25,0,TFAM
25,0,IRF2BP1
52,0,SNX18
307,0,MRPS22
630,0,IFT27
223,0,PPP1CB
67,0,YKT6
16,0,ZNF622
883,0,PTRF
344,0,KRT18
71,0,ZNF526
155,0,TRAIP
6,0,ENO3
374,0,NDUFB3
124,0,BMP4
46,0,ANKRD27
600,0,NEK8
372,0,TRAF4
80,0,EIF2B1
402,0,HAVCR2
543,0,ICOS
133,0,RASGEF1C
12,0,KCNRG
78,0,MBD3L2
114,0,TXNL1
464,0,FUK
10,0,H6PD
116,0,TPSAB1
164,0,LRRC29
635,0,AURKAIP1
14,0,ING3
139,0,S100A3
77,0,MPPED2
89,0,UBP1
17,0,RMND1
292,0,PHLDA3
302,0,HIST1H2BA
300,0,BRD9
287,0,EXD1
840,0,SIRT7
185,0,SLC25A3
431,0,DSP
132,0,CHCHD2
25,0,AP5M1
60,0,CHMP1A
231,0,AMIGO1
257,0,WNT7B
183,0,UNC5D
728,0,CRMP1
15,0,DNAH3
37,0,FGF21
228,0,FBXL19
34,0,NDUFA4L2
11,0,ENC1
109,0,GALNT9
121,0,DUSP6
24,0,XIRP2
137,0,KCTD17
193,0,NEIL1
44,0,MED29
85,0,DHCR24
507,0,FCER1G
460,0,GFPT2
257,0,MEFV
146,0,GATAD2A
36,0,DDX60
8,0,NCK2
429,0,AKAP12
51,0,CLEC11A
2,0,OR5AN1
171,0,FAR2
80,0,SPDL1
16,0,DAB1
20,0,WDR25
283,0,HCAR2
65,0,ERO1L
282,0,ESD
21,0,FCER1A
206,0,FKBP3
2,0,SIKE1
43,0,HLA-DQB2
272,0,ARL2
76,0,DISP2
24,0,FAM153A
17,0,JPH1
9,0,PCK1
477,0,UNC80
59,0,GSTO1
45,0,PROX1
686,0,ANKRD13B
12,0,TBC1D7
11,0,GABBR2
251,0,PCNA
2,0,ADCY8
3,0,CA14
16,0,HTR1F
287,0,CDC42SE1
4,0,NPPB
485,0,ORAOV1
11,0,MRPL9
231,0,ISOC2
2,0,ZNF560
66,0,NCBP1
176,0,KHSRP
301,0,LYZL2
26,0,PPIC
517,0,IL16
2,0,TEX14
14,0,LGMN
234,0,EMP2
2,0,ABHD12B
17,0,USF2
141,0,DNAJB6
307,0,HDHD3
2,0,FKBP6
47,0,SENP2
460,0,LIMK2
542,0,ZNF529
3,0,CHAC1
58,0,DHH
119,0,TOX4
182,0,EPHB3
687,0,ZNF483
16,0,MSH4
6,0,HAUS7
34,0,SLC30A6
127,0,CHURC1
7,0,C1GALT1
99,0,OR8D2
8,0,ABCA1
36,0,SEMA3D
65,0,SLC2A10
136,0,MRPL17
55,0,NUP43
34,0,ZNF287
71,0,MRPL30
90,0,RGS12
3,0,PPP1R3A
356,0,TPRN
283,0,TMEM55A
3,0,IL20RB
58,0,MIIP
3,0,TBC1D3F
31,0,VSTM2L
88,0,CAB39
4,0,ZP2
117,0,TRIM67
168,0,KLF2
176,0,PDE1B
509,0,TJP3
45,0,UBA1
5,0,ADRA1A
23,0,GLUD2
152,0,FBXO30
34,0,SCRT2
54,0,ABCA2
67,0,ATP6AP1
19,0,CCDC132
171,0,CAMK2B
394,0,ZNF497
149,0,TTC16
10,0,AKAP5
90,0,RRP12
8,0,TNP1
327,0,LYPD6B
261,0,PACS2
130,0,SQLE
9,0,GDF15
490,0,TRIM23
620,0,RASL12
168,0,HIST1H1T
49,0,FOXL1
655,0,CDAN1
55,0,SMYD4
17,0,PARP1
9,0,PCGF5
509,0,IL18R1
2,0,CDKL4
50,0,IBTK
15,0,TSEN15
190,0,NIFK
2,0,SOST
222,0,CD163
22,0,RNF26
89,0,MYL12B
78,0,DLST
2,0,CNDP1
82,0,LIPT1
69,0,DNAJB9
5,0,AIG1
325,0,PTOV1
58,0,KCTD8
255,0,ANPEP
4,0,PABPC3
565,0,SMOC2
365,0,DXO
2,0,SPRY3
10,0,DMBT1
2,0,SPATS2L
185,0,HDAC2
21,0,TLR5
3,0,GPANK1
52,0,CYP2J2
13,0,OLFM4
299,0,TONSL
510,0,TACC3
186,0,FITM1
213,0,IL9R
13,0,TDRD7
212,0,MRPL53
20,0,TUBB1
424,0,TSFM
157,0,IFNL2
354,0,KLC1
27,0,CMTM2
420,0,GNA15
461,0,SNAP91
78,0,SYP
149,0,STX6
398,0,ZNF615
295,0,CARD9
392,0,EXTL2
16,0,RGS2
79,0,USP13
179,0,GGT7
164,0,MORN2
5,0,RNF165
4,0,MSH3
107,0,TMBIM6
151,0,PLEKHB2
325,0,FAM83F
58,0,ZUFSP
79,0,CPSF2
490,0,OSR2
23,0,MYH7
35,0,GTF2H1
58,0,SLC39A1
454,0,PPP1R12B
63,0,ADA
254,0,SIGLEC12
4,0,EGLN1
20,0,ARL6IP1
339,0,ANKRD54
7,0,FMO1
45,0,SLC9A4
114,0,ENAH
740,0,RBM4B
501,0,TRAT1
243,0,ARHGAP11A
2,0,KCNA6
532,0,P2RY10
7,0,SERPINB13
353,0,BMX
3,0,TAS2R10
273,0,OR4N2
9,0,EGR2
72,0,TXNDC9
32,0,ZDHHC16
67,0,PPP3CC
15,0,HYAL1
69,0,SLC26A1
2,0,OR2C1
204,0,C11orf1
11,0,PITX2
105,0,TSG101
306,0,TNP2
178,0,RNF111
233,0,CWC22
277,0,TMED3
29,0,C9orf89
132,0,CDS2
262,0,VCX3A
2,0,MMP10
14,0,COL4A3
141,0,RPS18
344,0,AGPAT3
23,0,KRT33B
342,0,TEAD3
25,0,CHRNA3
2,0,TFAP2D
34,0,EIF4G2
358,0,MIS18BP1
404,0,PPOX
41,0,METAP1
2,0,GREM2
104,0,C7orf26
437,0,PGM5
40,0,ENPEP
15,0,RPS27L
15,0,ZSCAN22
274,0,ROR1
86,0,FGF22
56,0,UCKL1
126,0,PPP1R13L
185,0,TFR2
264,0,ADCY4
2,0,ADH4
60,0,CDR1
21,0,TBC1D13
610,0,KATNAL1
418,0,NDUFS8
95,0,CGB7
94,0,GAD1
65,0,CCDC134
197,0,HLX
273,0,ARHGEF6
6,0,CHN2
133,0,POLR2L
421,0,TNFRSF13B
30,0,ZFAND5
109,0,ATP1B1
87,0,RNF4
42,0,KCNJ11
46,0,SLC25A32
5,0,RALA
201,0,CKLF
196,0,GRASP
269,0,C1orf94
115,0,DRAM1
363,0,TYSND1
26,0,MRPS5
345,0,LUM
379,0,POFUT2
5,0,P4HA2
26,0,CHRM1
293,0,CETN1
237,0,PRDX2
8,0,IGSF8
402,0,SPTBN2
313,0,GLIS2
543,0,BNC2
2,0,CHRND
3,0,ACSBG1
123,0,SEPT2
148,0,TMCO6
180,0,N4BP1
69,0,DDX19A
23,0,GATSL3
177,0,S100A9
480,0,CLCN6
17,0,NEK6
394,0,SVEP1
2,0,VHLL
165,0,SSU72
352,0,MX2
104,0,GSTA1
62,0,DLX3
12,0,DBP
46,0,HIRIP3
155,0,CDK17
274,0,PBX4
197,0,GPM6B
79,0,AHCY
203,0,C18orf54
200,0,PSMA6
17,0,CTBP2
4,0,KRT20
79,0,GRK6
714,0,CTSS
460,0,MAGEH1
103,0,UPF1
113,0,HMGB1
68,0,JPH3
248,0,INO80D
132,0,SERPINB12
311,0,PRSS23
119,0,SMARCC1
7,0,STAU2
95,0,RPS6KL1
2,0,SLC22A4
8,0,C4BPA
5,0,OR2B6
38,0,GSX2
202,0,METAP2
3,0,CNP
82,0,PPBP
242,0,HCN3
3,0,ABHD4
82,0,RNF125
4,0,CD83
979,0,DMTF1
13,0,ZDHHC2
145,0,SOX18
294,0,SCNN1G
31,0,SEPT8
540,0,TEX10
2,0,OR7C2
105,0,PRDX5
42,0,SOHLH2
13,0,GCOM1
146,0,HNRNPF
15,0,RASGRP3
620,0,FAM83H
48,0,TTC37
261,0,DERL2
18,0,SEPHS1
5,0,SDS
6,0,SOX14
180,0,SP1
357,0,THRA
226,0,COPE
2,0,TIAF1
37,0,SORT1
76,0,BOP1
8,0,DHDH
414,0,MRE11A
99,0,DPAGT1
304,0,FTL
30,0,TBC1D22B
183,0,KIAA0319L
133,0,NKD1
3,0,STARD4
132,0,INPP5J
181,0,DYNC1H1
120,0,UBE2E2
13,0,THOC6
192,0,ARHGEF18
19,0,PLCE1
34,0,FAXDC2
71,0,MTNR1A
27,0,TYR
115,0,MRPL45
227,0,CCR10
153,0,ATXN7L3
394,0,TRPV2
422,0,NOD2
529,0,SCML4
513,0,CASQ2
27,0,MEST
204,0,DPEP3
7,0,PSMC6
49,0,GRIN3B
290,0,AIM2
22,0,GNB2
570,0,TACC1
109,0,LIAS
3,0,DEFB132
11,0,ATF4
37,0,KLHL5
8,0,TUBB2A
39,0,SERPINA5
372,0,FUT2
477,0,FKBP10
207,0,MTHFSD
142,0,ACSL1
137,0,THEM4
247,0,PSMA8
8,0,PBX3
224,0,ONECUT3
111,0,NFKBIB
7,0,KREMEN1
211,0,ZC4H2
191,0,PPAP2B
73,0,SV2B
16,0,MAPK1IP1L
18,0,PFKL
32,0,CLSTN3
5,0,JADE1
4,0,DHFR
70,0,UBIAD1
34,0,OAZ3
14,0,MYF5
400,0,FMNL1
33,0,RNF182
26,0,TRIM7
136,0,PDIK1L
130,0,TMEM145
414,0,CYP2U1
114,0,DCTN6
76,0,C20orf195
29,0,IFI27
21,0,SIGMAR1
18,0,PLD1
4,0,MFHAS1
460,0,HLA-DMB
38,0,KRT34
430,0,SKP1
45,0,GPD1
389,0,BRD1
677,0,COASY
7,0,C8orf48
589,0,ITGAL
299,0,HIST1H2AA
96,0,HHEX
131,0,SKA2
161,0,COL22A1
43,0,ZCCHC3
190,0,COX16
297,0,WASF1
79,0,SMYD5
2,0,APOA1
175,0,NPHP4
271,0,FOXN3
10,0,DSG1
165,0,G3BP1
31,0,HOXB3
38,0,ASRGL1
148,0,GUCY1A3
8,0,SLC12A2
131,0,BLOC1S2
36,0,TBKBP1
313,0,HEATR1
9,0,BOLA1
323,0,EFNA4
119,0,NOLC1
44,0,SOS2
97,0,TIMM9
9,0,EXOC6
127,0,DDX49
2,0,SYNE2
159,0,DOK5
197,0,PAIP2
214,0,CEACAM6
107,0,SDC3
377,0,LRRC24
6,0,GPR37
419,0,PHF1
301,0,TTC31
312,0,MAGEB6
32,0,CYB5A
522,0,DIDO1
23,0,RBAK
43,0,SCN3B
444,0,LILRB2
26,0,TFCP2
335,0,C14orf2
174,0,PFDN2
307,0,SUN5
379,0,KMO
122,0,RHOC
222,0,KIF1A
283,0,TAF2
257,0,PEA15
16,0,VAX2
290,0,KIF20B
13,0,RPP38
64,0,LRIT2
17,0,LTA4H
45,0,IER3IP1
52,0,MIER1
404,0,BRWD3
14,0,TOR1A
169,0,PDZD2
4,0,ACRC
165,0,ACP1
247,0,VAPB
26,0,C6
31,0,AKR1B10
117,0,ZNF598
27,0,MYO10
105,0,FAM124B
22,0,TMEM120A
55,0,FHOD1
187,0,IL1B
157,0,STARD7
213,0,ZNHIT6
114,0,GBP1
294,0,HNRNPA3
10,0,AICDA
518,0,ARL6
12,0,CABLES1
2,0,OR51B4
649,0,TMC6
494,0,REM1
3,0,CDK8
15,0,VGLL2
11,0,CASR
142,0,CWC25
67,0,MCFD2
49,0,GSK3B
92,0,TRIM3
146,0,NMNAT1
159,0,CYP27B1
118,0,STX17
464,0,SPARC
81,0,MYO1D
300,0,CAD
5,0,SLC18A1
262,0,TLE3
61,0,BEND3
84,0,SEMA3F
32,0,COG5
46,0,DNTTIP1
58,0,ZNF416
9,0,GIT1
4,0,STAB2
8,0,FBXO8
148,0,CD101
44,0,CCNJ
115,0,FAM183A
26,0,RNF121
459,0,GPNMB
33,0,ATF3
11,0,CCDC77
174,0,MDK
49,0,PSD3
12,0,NELFB
41,0,KCNG4
329,0,BEX2
7,0,TAT
109,0,CHST13
25,0,SLC8A1
16,0,LRRC31
268,0,POMGNT1
165,0,AIP
585,0,KIAA1107
16,0,SLC25A13
168,0,RLF
4,0,ARG2
103,0,AASS
47,0,TDRD9
144,0,TRMT6
347,0,KANSL1
345,0,SORBS3
24,0,RGP1
57,0,SOX7
588,0,RUFY2
141,0,RNF219
15,0,C4BPB
276,0,LDHA
308,0,PEX1
114,0,KIR3DL1
2,0,SPHKAP
222,0,NDUFA12
119,0,NLRP12
473,0,ZSCAN1
26,0,SPSB4
84,0,BHMT2
59,0,UGT1A8
328,0,BTAF1
137,0,RIT2
204,0,RNF150
272,0,RICTOR
99,0,RNF20
147,0,HNRNPR
10,0,VIP
316,0,DEFB1
11,0,DUSP8
100,0,OGDH
8,0,PLA2G4E
124,0,RASGRF2
223,0,LTB
129,0,DIAPH3
262,0,ZNF32
491,0,GRHL2
2,0,SPTBN5
59,0,PNRC1
328,0,DLC1
18,0,SLC17A5
116,0,TRAF5
67,0,THOC3
34,0,PPIL3
325,0,RCOR3
808,0,EID2B
48,0,SH3BGRL2
3,0,CLCA2
36,0,PFN4
279,0,CCL3
3,0,MTHFS
143,0,WDR4
10,0,TSPAN3
69,0,SHQ1
513,0,ANGPTL2
98,0,PELI2
2,0,OR2T1
30,0,TREM2
429,0,NFAM1
6,0,CMPK2
3,0,DRD1
101,0,PMVK
32,0,SDF2
51,0,MYPOP
2,0,OR5H2
60,0,NR1H2
28,0,WDFY3
126,0,TRMT1
10,0,NKX3-2
2,0,YIPF4
3,0,POU4F1
7,0,PLK2
267,0,MORC3
851,0,KPNA5
20,0,ERMAP
53,0,BCAS1
3,0,TFF2
310,0,RBM19
243,0,APOBEC4
13,0,CABP5
96,0,RELL1
22,0,CEP63
287,0,ARHGAP25
292,0,SPTAN1
396,0,AP1B1
199,0,ACTL6A
41,0,BMP2K
84,0,PHAX
339,0,MROH7
473,0,TPM2
20,0,VWC2L
159,0,OBP2B
27,0,CNKSR2
526,0,LTBP3
6,0,BLMH
255,0,FPR1
36,0,SPSB1
360,0,DIS3L2
2,0,FJX1
368,0,PIK3AP1
94,0,DDX52
145,0,RBM28
493,0,FOXM1
278,0,ANKRD6
40,0,NUBP1
564,0,LIG1
105,0,NSUN5
213,0,ASAP1
160,0,TMEM140
65,0,GYPE
300,0,ATXN10
12,0,P2RY6
143,0,WDR5B
47,0,DPM3
234,0,PGLYRP4
123,0,CAMK2D
24,0,PKD2L1
20,0,C9orf3
514,0,ZNF251
2,0,TAS1R2
546,0,FGD2
53,0,LRRC20
59,0,DYNC1LI1
2,0,RTN3
17,0,TMEM51
327,0,S100Z
148,0,ALS2CL
15,0,KIAA0196
273,0,ERI3
134,0,RCN2
37,0,SNCB
228,0,ARMC7
7,0,PHOSPHO1
6,0,B4GALT1
453,0,SPI1
6,0,F11
20,0,GPX4
128,0,TTC33
8,0,WDR41
206,0,MMP9
19,0,SOX6
184,0,UVRAG
18,0,FBXO7
12,0,NEK10
10,0,OPRK1
63,0,SHC1
203,0,PLEKHO1
45,0,C2orf44
23,0,SLC10A2
126,0,NCK1
83,0,HPGDS
2,0,PAX1
11,0,AIFM2
5,0,HS2ST1
296,0,CKAP2L
99,0,PRR5
447,0,MAP7
244,0,DKC1
73,0,ACAD9
2,0,CDX1
221,0,LEKR1
18,0,WASH1
450,0,NDUFAB1
8,0,CNST
24,0,CUX2
559,0,ACTA2
151,0,MRPL54
11,0,KRT13
12,0,ATG101
121,0,WFDC2
37,0,RAB1B
183,0,ODF3B
66,0,TMED7
57,0,GAN
20,0,COL27A1
608,0,ATP13A1
27,0,ACOX2
3,0,PRMT8
88,0,ASNA1
109,0,TRIO
56,0,ITGB3BP
409,0,ZNF846
11,0,MMP1
6,0,SGCZ
205,0,PRAMEF12
427,0,HAGH
26,0,MAZ
100,0,GPATCH3
204,0,MCM2
539,0,COL5A1
75,0,PPCS
128,0,EFNB3
30,0,DPF1
104,0,ZKSCAN1
729,0,APBB1
433,0,LRCH3
2,0,SIX3
757,0,THOC1
297,0,MAGEA6
20,0,ATP6V0E1
48,0,SLC4A1AP
99,0,KLHL32
3,0,LCN15
152,0,GRWD1
50,0,NETO2
69,0,USP10
119,0,MICALCL
477,0,CCL4
51,0,FOXD3
4,0,FBN2
259,0,CNPY4
547,0,GRIK5
37,0,PF4V1
31,0,TMEM101
7,0,RRP8
182,0,PTPN9
39,0,FABP5
276,0,PHLPP2
317,0,RPRD2
556,0,DCAF16
172,0,RPL10A
70,0,KCTD15
57,0,SGCG
152,0,ITGA9
104,0,TARBP1
279,0,FCGR3A
229,0,ACAD10
512,0,EFS
85,0,KCTD11
143,0,MARCH1
99,0,LPPR2
92,0,ZBTB40
88,0,DUSP12
319,0,ARHGEF16
25,0,MTMR14
11,0,CTPS1
188,0,SUV420H1
4,0,SFTPA1
160,0,DNAJC8
89,0,EGFLAM
193,0,CNPY2
92,0,ZZEF1
4,0,PIP5K1B
44,0,VIPR1
2,0,TTPAL
132,0,PRIM2
131,0,SPRY2
523,0,IRF3
233,0,IL3RA
36,0,TRMT11
294,0,RAB3GAP1
144,0,PAIP2B
141,0,FICD
193,0,ANKRD11
441,0,RIC3
24,0,PRR4
118,0,GEMIN4
2,0,DDX4
58,0,GZF1
127,0,IPCEF1
458,0,MAP3K9
2,0,AQP8
6,0,RPP14
203,0,NDUFAF1
516,0,HLA-DRA
96,0,KCNJ8
245,0,ITGB1BP1
249,0,ZFP36L2
6,0,IBSP
344,0,PIDD1
62,0,AP2B1
55,0,CDNF
156,0,DDX41
118,0,LAMA1
799,0,SPIN1
138,0,TCTN3
131,0,POLR3F
3,0,ACSM2B
97,0,TMEM44
10,0,PUS10
770,0,ARHGEF17
20,0,HIST2H2BE
269,0,CEP55
36,0,CWC15
16,0,PPFIA1
3,0,ARHGAP24
8,0,IDH3B
367,0,MRPS15
82,0,ITPR3
95,0,DPM1
31,0,AKR1C2
72,0,NGLY1
164,0,INTS8
151,0,PRSS50
55,0,COL9A3
5,0,ERBB2IP
262,0,EHMT1
242,0,FAM162A
5,0,MUC6
310,0,TP53AIP1
447,0,RAB25
855,0,L3MBTL1
140,0,MGAT4B
4,0,PACS1
47,0,SLC7A2
44,0,CFHR4
175,0,NSRP1
494,0,TEX9
423,0,RAB26
304,0,CDKN2AIPNL
161,0,FSIP2
441,0,MS4A7
9,0,MYPN
655,0,SLAMF7
311,0,DIS3
14,0,SLC6A3
69,0,SEC24A
462,0,EHF
122,0,CD22
459,0,AKAP2
83,0,PPT1
36,0,DYNLL1
432,0,CPT1C
171,0,NEDD1
293,0,TAOK1
200,0,DGKB
2,0,SIK1
346,0,TAF1
426,0,TSGA10
26,0,CA8
240,0,CNOT4
629,0,EHMT2
129,0,SELP
214,0,KBTBD3
3,0,NOS2
220,0,LIG3
478,0,DMAP1
150,0,TPP1
17,0,SUMO4
138,0,NNMT
25,0,RPUSD4
120,0,IRAK1
2,0,CCL7
8,0,PEF1
113,0,AMDHD2
210,0,UGT1A1
34,0,AQP7
282,0,HDHD2
172,0,OR5B21
294,0,ADCY2
10,0,RPUSD3
57,0,TSSC4
84,0,ADORA2A
208,0,ZNF302
5,0,NPPA
276,0,CCNF
16,0,EPHB4
224,0,YIPF2
18,0,CELA3A
19,0,CPSF4
598,0,AKAP11
88,0,AFAP1L2
28,0,CDX4
32,0,PTP4A3
34,0,SLPI
67,0,VIL1
96,0,DNAJC4
23,0,FBXO25
72,0,AQP5
8,0,FGF4
134,0,EXOC3
6,0,IL19
444,0,CSF2RA
53,0,DNAJC5B
2,0,OMP
169,0,FAM192A
410,0,GPRIN2
154,0,PRKAG1
478,0,ANAPC2
222,0,SGCA
3,0,XKR9
518,0,CCR5
70,0,PPP1R3C
153,0,PNO1
127,0,GALNT13
56,0,SDCCAG3
55,0,RNF8
25,0,TSHB
145,0,RPS23
378,0,EDAR
13,0,TLK1
116,0,SLC43A3
329,0,MSI1
99,0,GAP43
187,0,ERAL1
336,0,MYH7B
359,0,MRPL34
3,0,CPOX
21,0,MKNK1
309,0,LRMP
85,0,PTGFRN
329,0,CDYL
18,0,RHOXF1
14,0,KRT6A
52,0,SLC38A2
11,0,A1BG
6,0,PFKFB3
204,0,CYR61
533,0,COL5A2
19,0,CXCL8
53,0,AGFG1
145,0,MTR
34,0,ZC3H13
439,0,BIRC5
98,0,HMCN1
191,0,PLD2
13,0,SLC2A9
17,0,CCDC150
2,0,OR1A1
158,0,ABAT
20,0,TOX
3,0,TMEM217
265,0,BANF2
14,0,RAB22A
77,0,ZC3H7A
3,0,MYL3
340,0,BOLA3
326,0,LDOC1
390,0,PCDHB5
24,0,STXBP3
2,0,COL10A1
144,0,FAM198B
551,0,SMPD2
52,0,CSRNP1
4,0,CYP4A22
2,0,NXF5
27,0,ANKRD39
67,0,RGS8
238,0,ATAD3A
553,0,CARD16
4,0,BTBD9
247,0,RHPN2
237,0,RAD51
446,0,RASA1
2,0,HAPLN1
213,0,JDP2
16,0,NFYA
163,0,CD70
34,0,PSMG2
116,0,WFDC10A
261,0,WDR3
41,0,DNAH2
204,0,CASC3
119,0,HAT1
340,0,HLA-DOA
258,0,GFM1
26,0,CBY3
233,0,KIF6
200,0,SORCS3
427,0,VDAC1
12,0,RAD1
20,0,CPVL
204,0,NFU1
26,0,TAF5L
27,0,YIPF6
116,0,NOL4
145,0,PTCHD2
14,0,ADIPOQ
184,0,IST1
35,0,ZFP3
179,0,ZW10
8,0,NEUROG3
94,0,ZNF503
13,0,HIST3H2A
93,0,SRRM2
55,0,ZNF341
110,0,FAM78A
14,0,PARL
233,0,TIMELESS
8,0,KRT5
38,0,LSM7
4,0,ZNF556
281,0,WDR43
4,0,TBX20
149,0,RPS8
146,0,GMDS
5,0,SULT2A1
108,0,SRSF7
114,0,HDAC9
187,0,MEF2D
29,0,CBWD2
465,0,CYBB
161,0,KCNJ15
3,0,IFNL1
12,0,RNF113A
6,0,CCNH
28,0,MARK4
75,0,MR1
163,0,MT-ND1
18,0,IGSF10
41,0,THG1L
24,0,CDK5RAP2
6,0,TAC1
15,0,BAALC
378,0,MAP2K3
372,0,CASP5
32,0,TBX6
14,0,QRSL1
377,0,SERPING1
168,0,WDR34
24,0,HOXC9
100,0,CYB5R2
300,0,FOXQ1
162,0,CIRBP
605,0,ZSCAN12
118,0,SLC33A1
5,0,VPS29
6,0,PPP1R10
62,0,TCTA
143,0,KCNQ2
280,0,WBSCR28
537,0,SLA
184,0,ZNF70
14,0,TCHH
53,0,UBXN8
118,0,ADRBK1
494,0,MICB
104,0,SH2D6
47,0,CLIC6
2,0,UGT2B28
472,0,WRB
85,0,KIAA1324L
2,0,CBLN2
612,0,AMICA1
676,0,IKZF3
301,0,FZD7
96,0,PYGO2
6,0,NCAN
162,0,NPRL2
126,0,GLMN
45,0,GDF2
53,0,CPNE6
86,0,GLRA2
24,0,DERA
227,0,CAPG
54,0,RAB10
163,0,STK32A
100,0,OR7G3
61,0,VIPR2
59,0,AGXT2
30,0,ADPRHL1
96,0,FUT7
518,0,NEK11
74,0,SFT2D2
23,0,CASP7
157,0,FRMD5
75,0,CNGB1
482,0,PLCG2
408,0,ARHGEF5
327,0,ACOT9
40,0,PTS
131,0,PPIL1
51,0,ARMCX3
98,0,SCAMP3
472,0,CNN1
593,0,TNFSF8
104,0,PDIA6
26,0,PRDM10
114,0,ZC3H15
185,0,SPTBN1
250,0,ALDH18A1
135,0,TPP2
18,0,NUP93
310,0,C6orf136
44,0,HTR2B
106,0,PTRH2
14,0,MYBPC2
709,0,PTCH2
355,0,DMPK
111,0,GNG2
19,0,CARM1
50,0,MAGI3
254,0,RFC5
581,0,LAMTOR2
39,0,FDFT1
43,0,PCDHA4
6,0,IRF2BP2
13,0,RCVRN
39,0,SMARCAL1
47,0,FOXE1
65,0,LGI1
31,0,IRF2
69,0,MYLIP
184,0,GLYCTK
293,0,SNX9
84,0,MYCBP2
172,0,TCOF1
6,0,CSN2
192,0,ISYNA1
79,0,HCFC1
150,0,NEDD9
38,0,AHCYL2
215,0,SNAI2
12,0,CSNK2B
242,0,RASSF2
133,0,RPL13A
151,0,RPL35A
112,0,NDUFA11
4,0,COL23A1
138,0,GIPR
9,0,UPRT
30,0,HIST2H2AA3
19,0,RELN
75,0,UACA
52,0,GCNT2
8,0,RNF32
300,0,SLC11A1
159,0,NADK
4,0,TBL1X
188,0,TNFRSF4
12,0,OSBPL10
200,0,PRC1
20,0,SNURF
142,0,TELO2
2,0,SLC25A2
5,0,HIST1H3C
70,0,EIF3K
480,0,ZMYM4
96,0,VGF
34,0,CCDC112
135,0,RPS25
223,0,KLK10
21,0,HSD17B4
304,0,SDPR
2,0,PSMC3IP
530,0,SLAMF1
46,0,NGEF
811,0,ARHGAP33
20,0,KCNQ3
31,0,PON3
3,0,KLK3
115,0,MGST2
259,0,PLEKHG4
179,0,FRG2C
88,0,HOXD4
7,0,ASAP3
437,0,INPP5E
310,0,ECHS1
83,0,NUTF2
7,0,DPYS
2,0,OR5B3
2,0,TAF1L
73,0,MGST3
2,0,ALOX15
10,0,LRRC8B
81,0,NRIP2
98,0,USP48
25,0,RFX6
67,0,EIF4E3
342,0,SDCBP
223,0,PES1
47,0,FAM101B
407,0,CD300C
4,0,ETV7
8,0,SYNJ2BP
15,0,UBR7
245,0,ATP5L
2,0,TM4SF20
164,0,ATP5O
56,0,TRIM5
594,0,ZFP30
80,0,DCAF5
90,0,HOXD3
50,0,STEAP3
500,0,AGO3
52,0,LRRC47
21,0,SLC35E1
177,0,SARS2
260,0,TAF13
404,0,PHC3
32,0,REXO2
486,0,NRP2
241,0,RNMTL1
47,0,PTBP1
9,0,PDP2
428,0,CALU
158,0,HADHA
3,0,CCDC126
11,0,WDR53
263,0,ZNF33B
2,0,ADH7
6,0,ITPKA
11,0,NAA10
2,0,PPEF1
244,0,MYT1
3,0,SFTA3
20,0,IER2
5,0,ABCC11
583,0,SCARF2
544,0,MTA1
440,0,MAP3K4
67,0,PHTF1
14,0,ZNF281
170,0,NCAPD3
42,0,FNTB
388,0,DENND5A
15,0,CNEP1R1
13,0,APOC1
607,0,ZNF345
187,0,VASN
9,0,FGF3
124,0,ZNF516
5,0,PIPOX
3,0,MBD4
2,0,OR2AG2
5,0,SEMG2
57,0,ABLIM3
133,0,GALNS
118,0,OGFR
130,0,E2F4
229,0,XPO4
10,0,UHRF1BP1
2,0,SLX1B
888,0,CPEB1
5,0,LCE3C
498,0,RASSF8
58,0,GCHFR
183,0,KCNMB4
459,0,MSH5
31,0,PDPK1
50,0,COPS3
30,0,ITSN2
26,0,ZNF436
101,0,PRB3
87,0,CACNA1A
239,0,TBCD
80,0,TBC1D1
12,0,MEPE
7,0,NR3C1
33,0,UNC5A
69,0,TTC4
598,0,TXK
53,0,GIPC2
263,0,CD14
49,0,HLCS
248,0,UMPS
608,0,RRAS
24,0,PHF23
33,0,UFL1
172,0,SERGEF
35,0,TMC7
110,0,IMMP1L
166,0,TOMM5
10,0,PIGA
225,0,KIF4A
253,0,ACVRL1
25,0,ARMC5
231,0,NCOA3
2,0,USP41
228,0,TMPRSS3
