label	gene
upregulated.stress	UGT2A3
upregulated.stress	UGT2B10
upregulated.stress	UGT2B11
upregulated.stress	UGT2B17
upregulated.stress	UGT2B4
upregulated.stress	UGT2B7
upregulated.stress	UGT3A2
upregulated.stress	UGT8
upregulated.stress	GSTA5
upregulated.stress	GSTA1
upregulated.stress	GSTA2
upregulated.stress	GSTA3
upregulated.stress	GSTA4
upregulated.stress	GSTM1
upregulated.stress	GSTM2
upregulated.stress	GSTM3
upregulated.stress	GSTM4
upregulated.stress	GSTM5
upregulated.stress	GSTP1
upregulated.stress	PPARG
upregulated.stress	RARB
upregulated.stress	RARG
upregulated.stress	DHRS2
upregulated.stress	DHRS4
upregulated.stress	HSPB8
upregulated.stress	PPARD
upregulated.stress	RORA
upregulated.stress	CBR3
upregulated.stress	CRYAB
upregulated.stress	CTSF
upregulated.stress	NR1D2
upregulated.stress	PPARA
upregulated.stress	RARA
upregulated.stress	RORB
upregulated.stress	THRA
upregulated.stress	THRB
upregulated.stress	TTBK2
upregulated.stress	VRK1
upregulated.stress	CTSB
upregulated.stress	CTSL
upregulated.stress	CTSV
upregulated.stress	GNAS
upregulated.stress	HSPB1
upregulated.stress	HSPB2
upregulated.stress	HSPB6
upregulated.stress	NR1D1
upregulated.stress	NR1H2
upregulated.stress	NR1H3
upregulated.stress	NR1H4
upregulated.stress	NR1I2
upregulated.stress	NR1I3
upregulated.stress	RORC
upregulated.stress	SLC17A1
upregulated.stress	TINAG
upregulated.stress	TINAGL1
upregulated.stress	VDR
upregulated.stress	VRK2
upregulated.stress	VRK3
upregulated.stress	CRISPLD2
upregulated.stress	CRYAA
upregulated.stress	CSNK1G1
upregulated.stress	CTSS
upregulated.stress	CTSW
upregulated.stress	HSPB3
upregulated.stress	HSPB7
upregulated.stress	HSPB9
upregulated.stress	MFSD11
upregulated.stress	SLC17A3
upregulated.stress	CSNK1A1L
upregulated.stress	CSNK1G2
upregulated.stress	CTSC
upregulated.stress	HNF4G
upregulated.stress	NR2F2
upregulated.stress	SLC17A2
upregulated.stress	SLC17A4
upregulated.stress	SLC17A5
upregulated.stress	SLC17A7
upregulated.stress	SLC17A8
upregulated.stress	SLC37A1
upregulated.stress	TTBK1
upregulated.stress	ACAD9
upregulated.stress	ACADS
upregulated.stress	ACADSB
upregulated.stress	ACOX1
upregulated.stress	ACOX2
upregulated.stress	ACOXL
upregulated.stress	CTSK
upregulated.stress	CTSO
upregulated.stress	DHRS7B
upregulated.stress	SLC17A6
upregulated.stress	ACAD10
upregulated.stress	ACADL
upregulated.stress	ACADM
upregulated.stress	ADH1A
upregulated.stress	ADH1B
upregulated.stress	ADH1C
upregulated.stress	ADH4
upregulated.stress	ADH5
upregulated.stress	NR2C2
upregulated.stress	ADH7
upregulated.stress	HSPB2-C11orf52
upregulated.stress	NR2F1
upregulated.stress	OVGP1
upregulated.stress	SLC37A2
upregulated.stress	SLC37A4
upregulated.stress	SLC7A5
upregulated.stress	VAT1
upregulated.stress	ZADH2
upregulated.stress	CBR1
upregulated.stress	CES5A
upregulated.stress	CHI3L1
upregulated.stress	CHI3L2
upregulated.stress	CHIA
upregulated.stress	CHIT1
upregulated.stress	DHRS4L2
upregulated.stress	DHRS7C
upregulated.stress	GNA15
upregulated.stress	HNF4A
upregulated.stress	HSD11B1
upregulated.stress	HSD11B1L
upregulated.stress	LIPA
upregulated.stress	MFSD14A
upregulated.stress	NGLY1
upregulated.stress	RDH8
upregulated.stress	RXRB
upregulated.stress	SKP2
upregulated.stress	ACAT1
upregulated.stress	ACOT1
upregulated.stress	ACOT2
upregulated.stress	ADH6
upregulated.stress	CES1
upregulated.stress	CES2
upregulated.stress	CLEC18A
upregulated.stress	CLEC18B
upregulated.stress	CLEC18C
upregulated.stress	CRABP1
upregulated.stress	CRISP1
upregulated.stress	CRISP2
upregulated.stress	CRISP3
upregulated.stress	CRISPLD1
upregulated.stress	DDAH1
upregulated.stress	FBXL17
upregulated.stress	FBXL7
upregulated.stress	GLIPR1
upregulated.stress	GLIPR1L1
upregulated.stress	GLIPR1L2
upregulated.stress	GNA12
upregulated.stress	GNA13
upregulated.stress	GNA14
upregulated.stress	GNAL
upregulated.stress	GNAQ
upregulated.stress	GOLT1B
upregulated.stress	GSTO2
upregulated.stress	LIPF
upregulated.stress	LIPJ
upregulated.stress	LIPK
upregulated.stress	LIPM
upregulated.stress	LIPN
upregulated.stress	NR2F6
upregulated.stress	PI15
upregulated.stress	R3HDML
upregulated.stress	RXRA
upregulated.stress	RXRG
upregulated.stress	SLC38A4
upregulated.stress	SLC7A11
upregulated.stress	VAT1L
upregulated.stress	ADAT2
upregulated.stress	ALDH1B1
upregulated.stress	FAXC
upregulated.stress	FBXL13
upregulated.stress	FBXL19
upregulated.stress	FMO3
upregulated.stress	FMO5
upregulated.stress	FOXRED2
upregulated.stress	GNA11
upregulated.stress	GNAI1
upregulated.stress	GNAT2
upregulated.stress	GNAT3
upregulated.stress	GNAZ
upregulated.stress	MAPK13
upregulated.stress	NR2C1
upregulated.stress	NR2E1
upregulated.stress	PTGR1
upregulated.stress	SMPD1
upregulated.stress	ABCB11
upregulated.stress	ABCB5
upregulated.stress	ACSL6
upregulated.stress	FABP3
upregulated.stress	FMO1
upregulated.stress	FMO2
upregulated.stress	FMO4
upregulated.stress	GNAI2
upregulated.stress	GNAI3
upregulated.stress	GNAT1
upregulated.stress	GOLT1A
upregulated.stress	MRC2
upregulated.stress	RBP1
upregulated.stress	SLC7A1
upregulated.stress	SORD
upregulated.stress	ABCB10
upregulated.stress	ACOT4
upregulated.stress	ALDH1A1
upregulated.stress	ALDH1L2
upregulated.stress	ASPH
upregulated.stress	BAAT
upregulated.stress	BEST3
upregulated.stress	CHAC1
upregulated.stress	DAGLB
upregulated.stress	DECR1
upregulated.stress	DHRS11
upregulated.stress	FABP5
upregulated.stress	FBXL15
upregulated.stress	FBXL18
upregulated.stress	FBXL3
upregulated.stress	FOXP2
upregulated.stress	GBA
upregulated.stress	GSTT2
upregulated.stress	GSTT2B
upregulated.stress	GSTT4
upregulated.stress	IRF2BP2
upregulated.stress	SLC27A2
upregulated.stress	SLC27A5
upregulated.stress	SLC7A10
upregulated.stress	SLC7A6
upregulated.stress	SLC7A7
upregulated.stress	SLC7A8
upregulated.stress	SLCO2A1
upregulated.stress	SOD2
upregulated.stress	ABCB1
upregulated.stress	ACOT6
upregulated.stress	ALDH1A2
upregulated.stress	APOL6
upregulated.stress	CCNA2
upregulated.stress	CPT1A
upregulated.stress	CREBBP
upregulated.stress	FBXL16
upregulated.stress	FBXL5
upregulated.stress	HSDL2
upregulated.stress	LGR5
upregulated.stress	MFSD1
upregulated.stress	MFSD10
upregulated.stress	MFSD14B
upregulated.stress	MMP12
upregulated.stress	MMP16
upregulated.stress	MMP20
upregulated.stress	MMP3
upregulated.stress	SLC22A7
upregulated.stress	SLC38A1
upregulated.stress	SLC48A1
upregulated.stress	SLC7A2
upregulated.stress	SLC7A3
upregulated.stress	TAP2
upregulated.stress	TGIF1
upregulated.stress	VMO1
upregulated.stress	ABCB8
upregulated.stress	ACOT8
upregulated.stress	ACSM1
upregulated.stress	ACSM2A
upregulated.stress	ACSM2B
upregulated.stress	ACSM3
upregulated.stress	ACSM4
upregulated.stress	ACSM5
upregulated.stress	ACSM6
upregulated.stress	ALDH16A1
upregulated.stress	ALDH3A1
upregulated.stress	ALDH3B1
upregulated.stress	ANK1
upregulated.stress	BEST1
upregulated.stress	CCND1
upregulated.stress	CHAD
upregulated.stress	CRABP2
upregulated.stress	CRYZL1
upregulated.stress	CYP4F3
upregulated.stress	CYP4F8
upregulated.stress	DDAH2
upregulated.stress	DHRS7
upregulated.stress	FAAH
upregulated.stress	FAXDC2
upregulated.stress	FBXL14
upregulated.stress	FBXL2
upregulated.stress	FBXL20
upregulated.stress	FBXL22
upregulated.stress	FBXL6
upregulated.stress	MEIS2
upregulated.stress	MFSD5
upregulated.stress	MFSD8
upregulated.stress	MMP10
upregulated.stress	MMP13
upregulated.stress	MMP8
upregulated.stress	NSD1
upregulated.stress	PMP2
upregulated.stress	SLC22A4
upregulated.stress	TYMS
upregulated.stress	ABCB4
upregulated.stress	APOL4
upregulated.stress	CCNB1
upregulated.stress	CHADL
upregulated.stress	CPA6
upregulated.stress	CPN2
upregulated.stress	CYP4F11
upregulated.stress	CYP4X1
upregulated.stress	DDO
upregulated.stress	DDX27
upregulated.stress	ECT2
upregulated.stress	FABP12
upregulated.stress	FABP9
upregulated.stress	FBXO32
upregulated.stress	HAO1
upregulated.stress	HAO2
upregulated.stress	HDAC7
upregulated.stress	IDH3G
upregulated.stress	KMT2D
upregulated.stress	LDHD
upregulated.stress	LGI1
upregulated.stress	LGI4
upregulated.stress	LGR4
upregulated.stress	LRG1
upregulated.stress	LRIG3
upregulated.stress	LRRC26
upregulated.stress	MAP1LC3A
upregulated.stress	MAPK10
upregulated.stress	MAPK3
upregulated.stress	MAPK8
upregulated.stress	MMP14
upregulated.stress	MMP2
upregulated.stress	MMP23B
upregulated.stress	MMP24
upregulated.stress	MMP26
upregulated.stress	MMP27
upregulated.stress	MMP28
upregulated.stress	MTHFD2
upregulated.stress	NAPSA
upregulated.stress	PBX2
upregulated.stress	PGC
upregulated.stress	RBP2
upregulated.stress	RBP5
upregulated.stress	RBP7
upregulated.stress	SETD1B
upregulated.stress	SETDB1
upregulated.stress	SKP1
upregulated.stress	SLC19A1
upregulated.stress	SLC22A11
upregulated.stress	SLC22A2
upregulated.stress	SLC22A23
upregulated.stress	SLC22A3
upregulated.stress	SRPK2
upregulated.stress	SRSF8
upregulated.stress	SVOPL
upregulated.stress	TAP1
upregulated.stress	TBX2
upregulated.stress	TP53I3
upregulated.stress	TRIL
upregulated.stress	ABHD1
upregulated.stress	AKR1B15
upregulated.stress	AKR1C1
upregulated.stress	ASAH1
upregulated.stress	BACE1
upregulated.stress	BEST2
upregulated.stress	BEST4
upregulated.stress	CBX3
upregulated.stress	CFLAR
upregulated.stress	CILK1
upregulated.stress	CPT1B
upregulated.stress	CPT1C
upregulated.stress	CRYL1
upregulated.stress	CTSE
upregulated.stress	CYP4A11
upregulated.stress	CYP4F12
upregulated.stress	CYP4V2
upregulated.stress	DAO
upregulated.stress	DAPL1
upregulated.stress	DOCK5
upregulated.stress	EP300
upregulated.stress	GCH1
upregulated.stress	GPX4
upregulated.stress	HINT3
upregulated.stress	HYAL4
upregulated.stress	MAPK12
upregulated.stress	MAPK9
upregulated.stress	MMP9
upregulated.stress	MPPED2
upregulated.stress	MYOCD
upregulated.stress	NDNF
upregulated.stress	NLGN1
upregulated.stress	NLK
upregulated.stress	NXN
upregulated.stress	PLA2R1
upregulated.stress	PON3
upregulated.stress	SCD
upregulated.stress	SLC12A4
upregulated.stress	SLC22A1
upregulated.stress	SLC22A12
upregulated.stress	SLC22A13
upregulated.stress	SLC22A15
upregulated.stress	SLC22A5
upregulated.stress	SLC22A8
upregulated.stress	SLC26A7
upregulated.stress	SLC38A11
upregulated.stress	SLC38A6
upregulated.stress	SLC7A13
upregulated.stress	SRPK3
upregulated.stress	TAT
upregulated.stress	TBX1
upregulated.stress	YPEL5
upregulated.stress	ZDHHC2
upregulated.stress	ZDHHC20
upregulated.stress	ACHE
upregulated.stress	AKR1B10
upregulated.stress	AKR1C2
upregulated.stress	AKR1C3
upregulated.stress	AKR1C8P
upregulated.stress	ALDH9A1
upregulated.stress	APOL3
upregulated.stress	ARSI
upregulated.stress	B3GALT4
upregulated.stress	BACE2
upregulated.stress	BNIP3
upregulated.stress	BNIP3L
upregulated.stress	C11orf54
upregulated.stress	CAT
upregulated.stress	CCDC12
upregulated.stress	CCND2
upregulated.stress	CCNJ
upregulated.stress	CDIP1
upregulated.stress	CEL
upregulated.stress	CES3
upregulated.stress	CES4A
upregulated.stress	CPA4
upregulated.stress	CYP19A1
upregulated.stress	CYP4A22
upregulated.stress	CYP4B1
upregulated.stress	CYP4F2
upregulated.stress	CYP4F22
upregulated.stress	CYP4Z1
upregulated.stress	DAP
upregulated.stress	DCXR
upregulated.stress	DYRK1A
upregulated.stress	EPPIN
upregulated.stress	EPPIN-WFDC6
upregulated.stress	ESD
upregulated.stress	FABP1
upregulated.stress	GABARAPL2
upregulated.stress	GANC
upregulated.stress	GCNT2
upregulated.stress	GPR139
upregulated.stress	GPR142
upregulated.stress	HYAL1
upregulated.stress	HYAL2
upregulated.stress	HYAL3
upregulated.stress	IRF2BPL
upregulated.stress	JADE1
upregulated.stress	LGR6
upregulated.stress	MAPK6
upregulated.stress	MCM3
upregulated.stress	MCM9
upregulated.stress	MGA
upregulated.stress	MPI
upregulated.stress	MPST
upregulated.stress	MTMR1
upregulated.stress	NLGN2
upregulated.stress	NLGN3
upregulated.stress	NLGN4X
upregulated.stress	NLGN4Y
upregulated.stress	NNT
upregulated.stress	PGA3
upregulated.stress	PGA4
upregulated.stress	PGA5
upregulated.stress	RDH13
upregulated.stress	REN
upregulated.stress	SEC22C
upregulated.stress	SLC12A2
upregulated.stress	SLC13A3
upregulated.stress	SLC22A10
upregulated.stress	SLC22A14
upregulated.stress	SLC22A16
upregulated.stress	SLC22A17
upregulated.stress	SLC22A24
upregulated.stress	SLC22A25
upregulated.stress	SLC22A31
upregulated.stress	SLC22A6
upregulated.stress	SLC22A9
upregulated.stress	SLC2A1
upregulated.stress	SLC2A10
upregulated.stress	SLC32A1
upregulated.stress	SLC36A1
upregulated.stress	SLC36A2
upregulated.stress	SLC36A3
upregulated.stress	SLC36A4
upregulated.stress	SLC38A2
upregulated.stress	SLC38A3
upregulated.stress	SLC38A5
upregulated.stress	SLC38A7
upregulated.stress	SLC38A8
upregulated.stress	SLCO2B1
upregulated.stress	SNX14
upregulated.stress	SPAM1
upregulated.stress	SPINT1
upregulated.stress	SPINT4
upregulated.stress	SUV39H1
upregulated.stress	TBX15
upregulated.stress	TBX3
upregulated.stress	TPM2
upregulated.stress	WFDC6
upregulated.stress	ZFAND5
upregulated.stress	ZNF444
upregulated.stress	AIG1
upregulated.stress	ALDH1L1
upregulated.stress	ANLN
upregulated.stress	APOL1
upregulated.stress	APOL2
upregulated.stress	APOLD1
upregulated.stress	ARRDC5
upregulated.stress	ARSJ
upregulated.stress	ATF1
upregulated.stress	AURKA
upregulated.stress	CARNS1
upregulated.stress	CASP10
upregulated.stress	CD93
upregulated.stress	CHKA
upregulated.stress	CLPX
upregulated.stress	COG3
upregulated.stress	CPA5
upregulated.stress	CPNE8
upregulated.stress	CPO
upregulated.stress	CT55
upregulated.stress	DHRS1
upregulated.stress	DOCK8
upregulated.stress	ELFN1
upregulated.stress	ELFN2
upregulated.stress	EOMES
upregulated.stress	FABP7
upregulated.stress	FBXO25
upregulated.stress	FRRS1
upregulated.stress	FTL
upregulated.stress	GK
upregulated.stress	GK2
upregulated.stress	GK3P
upregulated.stress	GLYAT
upregulated.stress	GLYATL1
upregulated.stress	GLYATL1B
upregulated.stress	GLYATL2
upregulated.stress	GLYATL3
upregulated.stress	HIPK2
upregulated.stress	HK2
upregulated.stress	HPX
upregulated.stress	IHH
upregulated.stress	KCNK1
upregulated.stress	KIF23
upregulated.stress	KLF6
upregulated.stress	LGALS3
upregulated.stress	LGI2
upregulated.stress	LGI3
upregulated.stress	LRIG2
upregulated.stress	LRIT1
upregulated.stress	LRIT3
upregulated.stress	LRRC24
upregulated.stress	LRRC52
upregulated.stress	LRRTM2
upregulated.stress	MAPK14
upregulated.stress	MLYCD
upregulated.stress	MMP1
upregulated.stress	MMP11
upregulated.stress	MMP15
upregulated.stress	MMP17
upregulated.stress	MMP25
upregulated.stress	MMP7
upregulated.stress	MRTFA
upregulated.stress	MRTFB
upregulated.stress	PBLD
upregulated.stress	PC
upregulated.stress	PKM
upregulated.stress	PKNOX2
upregulated.stress	PON1
upregulated.stress	PON2
upregulated.stress	PRKCE
upregulated.stress	PUM2
upregulated.stress	RIF1
upregulated.stress	RRS1
upregulated.stress	SCD5
upregulated.stress	SIAH1
upregulated.stress	SIM2
upregulated.stress	SLC12A1
upregulated.stress	SLC12A3
upregulated.stress	SLC12A5
upregulated.stress	SLC12A6
upregulated.stress	SLC12A7
upregulated.stress	SLC13A5
upregulated.stress	SLC2A13
upregulated.stress	SLC7A9
upregulated.stress	SORBS2
upregulated.stress	SRSF4
upregulated.stress	STARD4
upregulated.stress	TBX4
upregulated.stress	TENM3
upregulated.stress	TFPI
upregulated.stress	ABCD4
upregulated.stress	ABHD3
upregulated.stress	ACSBG1
upregulated.stress	ACSF3
upregulated.stress	ADTRP
upregulated.stress	AKR1E2
upregulated.stress	ALDH3A2
upregulated.stress	APOL5
upregulated.stress	ARRDC2
upregulated.stress	ARRDC4
upregulated.stress	BTBD19
upregulated.stress	CAPN2
upregulated.stress	CAPN6
upregulated.stress	CCNE2
upregulated.stress	CCNO
upregulated.stress	COPZ2
upregulated.stress	CPA1
upregulated.stress	CPA2
upregulated.stress	CPA3
upregulated.stress	CPB1
upregulated.stress	CPB2
upregulated.stress	CPLX2
upregulated.stress	CRYZ
upregulated.stress	DHRS13
upregulated.stress	DNAJC17
upregulated.stress	DPP7
upregulated.stress	EPHX3
upregulated.stress	EZH2
upregulated.stress	FABP4
upregulated.stress	FERMT2
upregulated.stress	FOSL1
upregulated.stress	GABARAPL1
upregulated.stress	GPX3
upregulated.stress	HDAC2
upregulated.stress	HDAC9
upregulated.stress	IQSEC1
upregulated.stress	ITGAL
upregulated.stress	ITPKB
upregulated.stress	KCNAB2
upregulated.stress	LGALS14
upregulated.stress	LY75
upregulated.stress	LY75-CD302
upregulated.stress	MAP1LC3B
upregulated.stress	MAP1LC3B2
upregulated.stress	MAP1LC3C
upregulated.stress	MAPK11
upregulated.stress	MCM7
upregulated.stress	MEPCE
upregulated.stress	MEST
upregulated.stress	MFSD9
upregulated.stress	MOCS1
upregulated.stress	MRC1
upregulated.stress	MSRA
upregulated.stress	NFIB
upregulated.stress	NPEPL1
upregulated.stress	NT5E
upregulated.stress	NUP50
upregulated.stress	P4HA3
upregulated.stress	PBX1
upregulated.stress	PDE4B
upregulated.stress	PFDN2
upregulated.stress	PGPEP1
upregulated.stress	PGPEP1L
upregulated.stress	PHLDA1
upregulated.stress	PHYH
upregulated.stress	PKLR
upregulated.stress	PKNOX1
upregulated.stress	PLK1
upregulated.stress	PRSS16
upregulated.stress	PSD4
upregulated.stress	RACGAP1
upregulated.stress	RDH14
upregulated.stress	REG1A
upregulated.stress	REG1B
upregulated.stress	RIN2
upregulated.stress	SCARA3
upregulated.stress	SETD5
upregulated.stress	SLC13A1
upregulated.stress	SLC13A2
upregulated.stress	SLC13A4
upregulated.stress	SLC18A2
upregulated.stress	SLC1A4
upregulated.stress	SLC27A3
upregulated.stress	SLC7A4
upregulated.stress	SYDE1
upregulated.stress	TBC1D32
upregulated.stress	TBCEL
upregulated.stress	TBX21
upregulated.stress	TGIF2
upregulated.stress	TGIF2LY
upregulated.stress	THNSL2
upregulated.stress	TMEM205
upregulated.stress	TMEM47
upregulated.stress	TMEM87A
upregulated.stress	TOE1
upregulated.stress	TRPM6
upregulated.stress	TST
upregulated.stress	WIPI1
upregulated.stress	ZBTB38
upregulated.stress	ACSL1
upregulated.stress	ACSL4
upregulated.stress	ACVR1
upregulated.stress	ADAMTS1
upregulated.stress	AIFM2
upregulated.stress	AKR1B1
upregulated.stress	ARHGEF5
upregulated.stress	ARRDC3
upregulated.stress	ARSD
upregulated.stress	ASIC2
upregulated.stress	ATF5
upregulated.stress	ATP10A
upregulated.stress	BCAS3
upregulated.stress	BRIX1
upregulated.stress	CARNMT1
upregulated.stress	CASP4
upregulated.stress	CASP5
upregulated.stress	CCNB2
upregulated.stress	CCNF
upregulated.stress	CD248
upregulated.stress	CD36
upregulated.stress	CHCHD4
upregulated.stress	CHST3
upregulated.stress	CLIC5
upregulated.stress	CLOCK
upregulated.stress	CNN1
upregulated.stress	CREB5
upregulated.stress	CROT
upregulated.stress	DEPDC1
upregulated.stress	DHH
upregulated.stress	DKC1
upregulated.stress	DNASE2
upregulated.stress	EPHX4
upregulated.stress	EXOSC4
upregulated.stress	EZH1
upregulated.stress	FABP2
upregulated.stress	FABP6
upregulated.stress	FADS3
upregulated.stress	FGD3
upregulated.stress	FOSL2
upregulated.stress	FRMD4A
upregulated.stress	FRRS1L
upregulated.stress	FTH1
upregulated.stress	FTHL17
upregulated.stress	FTMT
upregulated.stress	GAA
upregulated.stress	GID8
upregulated.stress	GMDS
upregulated.stress	GPX8
upregulated.stress	GRIK5
upregulated.stress	GRIN2B
upregulated.stress	GRIN2C
upregulated.stress	HAS2
upregulated.stress	HDLBP
upregulated.stress	HELQ
upregulated.stress	IGFBP5
upregulated.stress	IRF2BP1
upregulated.stress	ITGA1
upregulated.stress	JADE2
upregulated.stress	KCNAB1
upregulated.stress	KCTD15
upregulated.stress	KIRREL1
upregulated.stress	KLF3
upregulated.stress	KMT2A
upregulated.stress	KMT2B
upregulated.stress	KMT2C
upregulated.stress	LGALS13
upregulated.stress	LGALS16
upregulated.stress	LITAF
upregulated.stress	LMCD1
upregulated.stress	LRRFIP1
upregulated.stress	MAPK4
upregulated.stress	MCM2
upregulated.stress	MCM6
upregulated.stress	MEIS1
upregulated.stress	MEMO1
upregulated.stress	METTL18
upregulated.stress	MGAM
upregulated.stress	MGAM2
upregulated.stress	MTPAP
upregulated.stress	MYORG
upregulated.stress	NAA25
upregulated.stress	NNMT
upregulated.stress	NOB1
upregulated.stress	NPAS3
upregulated.stress	NUP210
upregulated.stress	OTUD4
upregulated.stress	PELI2
upregulated.stress	PINX1
upregulated.stress	PKN3
upregulated.stress	PLCB1
upregulated.stress	PLK4
upregulated.stress	PRELID2
upregulated.stress	PRELID3A
upregulated.stress	PRKCG
upregulated.stress	PRKCZ
upregulated.stress	REG3A
upregulated.stress	REG3G
upregulated.stress	RFX1
upregulated.stress	RHOJ
upregulated.stress	RRM1
upregulated.stress	SBNO2
upregulated.stress	SCNN1B
upregulated.stress	SCNN1G
upregulated.stress	SDS
upregulated.stress	SENP6
upregulated.stress	SETBP1
upregulated.stress	SETD2
upregulated.stress	SETDB2
upregulated.stress	SHH
upregulated.stress	SI
upregulated.stress	SIPA1L1
upregulated.stress	SLC16A4
upregulated.stress	SLC2A3
upregulated.stress	SLC4A4
upregulated.stress	SOD1
upregulated.stress	SQSTM1
upregulated.stress	SRPK1
upregulated.stress	ST18
upregulated.stress	STAR
